seed,strategy,n_labels,rmse,rmse_hard,frac_hard_labelled,selector_rmse
4,gp_uncertainty,1250,31.498229326906284,51.642246507029,0.2424,38.09948632939005
4,gp_uncertainty,1350,31.86614074658863,52.46635121386384,0.22444444444444445,37.98382282544452
4,gp_uncertainty,1354,31.677309909320158,52.325172092147746,0.22378138847858198,37.980171401037175
4,bootstrap_xgb,50,37.74016446776757,54.07159127924632,0.26,50.650247773538126
4,bootstrap_xgb,100,34.92361895474854,49.57008867587576,0.63,45.197780602127
4,bootstrap_xgb,200,33.41019473851188,52.17271274016015,0.7,36.92449092925032
4,bootstrap_xgb,300,32.522025001273065,51.06195317238524,0.6133333333333333,35.29769461327218
4,bootstrap_xgb,400,32.308179104147726,51.57112955812795,0.5775,33.98081622624994
4,bootstrap_xgb,550,31.622165065091856,50.253925170874254,0.49272727272727274,33.41422965988891
4,bootstrap_xgb,650,32.24583385487432,52.306117017673245,0.42615384615384616,32.61795989938016
4,bootstrap_xgb,750,31.701162229476783,51.32566618100803,0.37866666666666665,32.5764606845971
4,bootstrap_xgb,850,32.30276128976506,53.13657970392455,0.3458823529411765,32.09762279767987
4,bootstrap_xgb,950,31.621644548954574,51.50333028683943,0.3094736842105263,33.39230788893663
4,bootstrap_xgb,1050,31.87789865420296,52.408537576515734,0.2885714285714286,32.176585571321596
4,bootstrap_xgb,1150,31.846186627130873,51.45781494265135,0.2634782608695652,33.200515639434386
4,bootstrap_xgb,1250,31.952207137992065,52.76560896403344,0.2424,32.49508834322072
4,bootstrap_xgb,1350,32.43582923220409,54.18382335328101,0.22444444444444445,32.64880747379988
4,bootstrap_xgb,1354,31.6701673732533,52.05500393155361,0.22378138847858198,32.901605229439575
5,random,50,40.78237186183375,70.00609584429434,0.28,
5,random,100,40.231147481545904,69.04372620083828,0.21,
5,random,200,38.02408457280102,66.45631021974715,0.24,
5,random,300,34.97329061477758,59.65555110114705,0.24333333333333335,
5,random,400,34.30019471983,58.50168944430422,0.2375,
5,random,550,33.10598192788942,55.96774300267793,0.22,
5,random,650,32.45680778310664,53.71562748684059,0.2169230769230769,
5,random,750,32.027203834807686,53.27685503370751,0.212,
5,random,850,32.71352024599906,55.29894985427408,0.21411764705882352,
5,random,950,31.451556341776257,51.971930171272774,0.21052631578947367,
5,random,1050,31.492584227002734,51.65603470332597,0.21047619047619048,
5,random,1150,32.70342279959014,54.23374428674695,0.21304347826086956,
5,random,1250,32.0459931113484,52.26856541778023,0.22,
5,random,1350,31.755229304442015,52.51112054041272,0.22296296296296297,
5,random,1354,31.53765977119233,51.75262571123417,0.22378138847858198,
5,heuristic,50,40.78237186183375,70.00609584429434,0.28,
5,heuristic,100,36.232893753495006,60.407823463457156,0.64,
5,heuristic,200,35.362392514412356,56.8209937840855,0.82,
5,heuristic,300,34.73609457802497,52.25155669654715,0.88,
5,heuristic,400,33.94661329290437,51.31202906182565,0.7575,
