strategy,seed,experiment,row,boiling_point,in_spec,hits,cmpdname
mw_heuristic,19,118,938,447.15,False,37,"2,2,3,5-Tetramethylheptane"
mw_heuristic,19,119,979,452.15,False,37,"2,3,4,5-Tetramethylheptane"
mw_heuristic,19,120,983,450.15,False,37,"3-Ethyl-2,4,5-trimethylhexane"
mw_heuristic,19,121,1096,453.15,True,38,"2,7-Dimethylnonane"
mw_heuristic,19,122,1097,456.15,True,39,"2,8-Dimethylnonane"
mw_heuristic,19,123,1113,454.15,True,40,"3,4,5-Trimethyloctane"
mw_heuristic,19,124,1114,459.15,True,41,"3-Ethyl-2,2,3,4-tetramethylpentane"
mw_heuristic,19,125,1115,462.15,True,42,"3,3-Diethyl-2,2-dimethylpentane"
mw_heuristic,19,126,1116,467.15,True,43,"2,2,3,3,4,4-Hexamethylpentane"
mw_heuristic,19,127,1119,458.15,True,44,"3,4-Dimethylnonane"
mw_heuristic,19,128,1127,447.15,False,44,4-Tert-butylheptane
mw_heuristic,19,129,1129,453.15,True,45,"2,3,4-Trimethyloctane"
mw_heuristic,19,130,1130,453.15,True,46,4-Ethyl-4-methyloctane
mw_heuristic,19,131,1131,443.15,False,46,"2,4,7-Trimethyloctane"
mw_heuristic,19,132,1132,454.15,True,47,"4-Ethyl-3,5-dimethylheptane"
mw_heuristic,19,133,1139,451.15,False,47,4-Isopropyloctane
mw_heuristic,19,134,1140,443.15,False,47,"3-Ethyl-2,2,5-trimethylhexane"
mw_heuristic,19,135,1143,442.15,False,47,"2,2,4,5-Tetramethylheptane"
mw_heuristic,19,136,1144,447.15,False,47,"3,3,5-Trimethyloctane"
mw_heuristic,19,137,1145,443.15,False,47,"2,2,4,4-Tetramethylheptane"
mw_heuristic,19,138,1146,458.15,True,48,"3,4,4,5-Tetramethylheptane"
mw_heuristic,19,139,1147,448.15,False,48,"2,3,5,6-Tetramethylheptane"
mw_heuristic,19,140,1149,437.15,False,48,"2,4,4,6-Tetramethylheptane"
mw_heuristic,19,141,1151,451.15,False,48,4-Methyl-4-propylheptane
mw_heuristic,19,142,1153,438.275,False,48,"2,2,3,5,5-Pentamethylhexane"
mw_heuristic,19,143,1157,450.15,False,48,"5,5-Dimethylnonane"
mw_heuristic,19,144,1162,441.15,False,48,"4-Ethyl-2,2-dimethylheptane"
mw_heuristic,19,145,1163,443.15,False,48,"2,2,7-Trimethyloctane"
mw_heuristic,19,146,129,490.15,False,48,Decylamine
mw_heuristic,19,147,149,460.15,True,49,Diisoamylamine
mw_heuristic,19,148,336,477.15,False,49,Dipentylamine
mw_heuristic,19,149,984,480.15,False,49,Methylnonylamine
mw_heuristic,19,150,1110,475.15,False,49,N-Ethyloctylamine
greedy_gp,19,1,551,388.65,False,0,"1,4-Pentadien-3-ol"
greedy_gp,19,2,472,438.76616,False,0,"2,2,4-Trimethyl-1-pentanol"
greedy_gp,19,3,388,357.15,False,0,3-Ethyl-1-pentene
greedy_gp,19,4,1152,452.15,False,0,"3,4,6-Trimethyloctane"
greedy_gp,19,5,443,437.15,False,0,5-Methylnonane
greedy_gp,19,6,522,435.15,False,0,3-Hexyn-1-ol
greedy_gp,19,7,341,408.15,False,0,"2,5-Dimethylheptane"
greedy_gp,19,8,75,357.15,False,0,Diisopropylamine
greedy_gp,19,9,1094,479.64,False,0,"Butene-1,4-diol"
greedy_gp,19,10,731,353.7,False,0,"1,4-Hexadiyne"
greedy_gp,19,11,499,473.15,False,0,"2,2,3-Trimethylnonane"
greedy_gp,19,12,1164,464.15,True,1,"2,2,4-Trimethylnonane"
greedy_gp,19,13,358,572.15,False,1,"1,12-Dodecanediamine"
greedy_gp,19,14,1141,458.15,True,2,4-Tert-butyl-2-methylheptane
greedy_gp,19,15,408,445.15,False,2,1-Butoxy-2-propanol
greedy_gp,19,16,530,450.15,False,2,"2-Methylpropane-1,2-diol"
greedy_gp,19,17,278,465.85,True,3,1-Undecene
greedy_gp,19,18,1183,457.0,True,4,"2,4,4,7-Tetramethyloctane"
greedy_gp,19,19,3,111.65,False,4,Methane
greedy_gp,19,20,712,471.09534,True,5,5-Undecyne
greedy_gp,19,21,468,452.15,False,5,"3,5-Dimethyl-4-heptanol"
greedy_gp,19,22,558,494.15,False,5,"2-Methyl-1,3-propanediol"
greedy_gp,19,23,467,448.15,False,5,"2,6-Dimethyl-3-heptanol"
greedy_gp,19,24,170,469.1,True,6,"1,2-Butanediol"
greedy_gp,19,25,533,452.15,False,6,4-Ethyl-4-heptanol
greedy_gp,19,26,109,481.15,False,6,2-(Hexyloxy)ethanol
greedy_gp,19,27,412,465.65,True,7,4-Nonanol
greedy_gp,19,28,351,479.15,False,7,Isononyl alcohol
greedy_gp,19,29,221,467.9,True,8,3-Nonanol
greedy_gp,19,30,239,466.65,True,9,2-Nonanol
greedy_gp,19,31,1098,746.15,False,9,1-Tritriacontene
greedy_gp,19,32,83,506.15,False,9,"2,5-Dimethyl-2,5-hexanediol"
greedy_gp,19,33,903,458.15,True,10,2-(Pentyloxy)ethanol
greedy_gp,19,34,597,370.15,False,10,3-Octyn-1-ol
greedy_gp,19,35,765,483.82,False,10,2-Octyn-1-ol
greedy_gp,19,36,792,455.15,True,11,"2,4,6-Trimethyl-4-heptanol"
greedy_gp,19,37,142,487.85,False,11,"1,3-Propanediol"
greedy_gp,19,38,1154,459.4,True,12,"2,4,5,7-Tetramethyloctane"
greedy_gp,19,39,918,472.15,True,13,"3,4,5,6-Tetramethyloctane"
greedy_gp,19,40,754,482.28,False,13,"2,9-Dimethyl-5-decyne"
greedy_gp,19,41,1205,473.15,False,13,"3,3-Diethyl-2,4-dimethylhexane"
greedy_gp,19,42,500,506.02,False,13,"3,6-Nonadien-1-ol"
greedy_gp,19,43,683,376.4,False,13,Non-3-yn-1-ol
greedy_gp,19,44,1076,456.28,True,14,"1,3,5-Undecatriene"
greedy_gp,19,45,967,502.15,False,14,Nerol
greedy_gp,19,46,149,460.15,True,15,Diisoamylamine
greedy_gp,19,47,126,479.15,False,15,"2,5-Dimethyl-3-hexyne-2,5-diol"
greedy_gp,19,48,997,460.44,True,16,"(E,E,Z)-Undeca-1,3,5,8-tetraene"
greedy_gp,19,49,788,471.65,True,17,4-Undecyne
greedy_gp,19,50,669,465.4,True,18,4-Methyl-2-propylpentan-1-ol
greedy_gp,19,51,787,473.15,False,18,3-Undecyne
greedy_gp,19,52,39,653.15,False,18,Xylitol
greedy_gp,19,53,0,470.65,True,19,Ethylene Glycol
greedy_gp,19,54,1225,447.15,False,19,2-Methyl-4-propylheptane
greedy_gp,19,55,920,483.15,False,19,"3,4-Dimethyl-3,4-diethyl-hexane"
greedy_gp,19,56,795,462.9,True,20,"3,3,6,6-Tetramethyloctane"
greedy_gp,19,57,645,539.24,False,20,"2,4-Hexadiyne-1,6-diol"
greedy_gp,19,58,1233,452.15,False,20,3-Methyl-4-propylheptane
greedy_gp,19,59,1182,453.15,True,21,4-Ethyl-5-methyloctane
greedy_gp,19,60,1105,468.15,True,22,"2,3,4,5,6-Pentamethylheptane"
greedy_gp,19,61,1241,457.15,True,23,"2,2,5,5-Tetramethyloctane"
greedy_gp,19,62,1174,455.9,True,24,"2,2,6,6-Tetramethyloctane"
greedy_gp,19,63,825,463.85,True,25,2-Methyl-1-decene
greedy_gp,19,64,123,394.15,False,25,"N,N-Diisopropylethylenediamine"
greedy_gp,19,65,981,453.15,True,26,3-Methyl-4-octanol
greedy_gp,19,66,678,575.34,False,26,9-Dodecyn-1-ol
greedy_gp,19,67,8,467.85,True,27,1-Octanol
greedy_gp,19,68,331,471.15,True,28,Nonylamine
greedy_gp,19,69,1194,462.15,True,29,4-Isopropyl-4-heptanol
greedy_gp,19,70,658,454.65,True,30,2-Methyl-3-octanol
greedy_gp,19,71,9,460.45,True,31,Propylene Glycol
greedy_gp,19,72,814,461.15,True,32,"R-1,2-Propanediol"
greedy_gp,19,73,1192,452.15,False,32,"3,5-Diethylheptane"
greedy_gp,19,74,1139,451.15,False,32,4-Isopropyloctane
greedy_gp,19,75,1184,453.15,True,33,3-Ethyl-5-methyloctane
greedy_gp,19,76,217,440.15,False,33,"2,2-Diethoxyethanol"
greedy_gp,19,77,54,505.15,False,33,"N,N-Bis(3-aminopropyl)methylamine"
greedy_gp,19,78,786,479.15,False,33,2-Undecyne
greedy_gp,19,79,1202,452.15,False,33,"4,6-Dimethylnonane"
greedy_gp,19,80,606,455.15,True,34,"4,5-Dimethylnonane"
greedy_gp,19,81,940,488.15,False,34,"N,N-Dimethylnonylamine"
greedy_gp,19,82,1109,471.15,True,35,"N,N-Diethylheptylamine"
greedy_gp,19,83,913,451.15,False,35,"2,4-Dimethylnonane"
greedy_gp,19,84,457,452.15,False,35,"2,5-Dimethylnonane"
greedy_gp,19,85,1188,455.15,True,36,3-Ethyl-6-methyloctane
greedy_gp,19,86,1160,460.15,True,37,"4-Ethyl-2,2-dimethyloctane"
greedy_gp,19,87,1187,464.15,True,38,4-Tert-butyloctane
greedy_gp,19,88,458,452.15,False,38,"2,6-Dimethylnonane"
greedy_gp,19,89,1097,456.15,True,39,"2,8-Dimethylnonane"
greedy_gp,19,90,1170,455.15,True,40,"3,6-Dimethylnonane"
greedy_gp,19,91,1211,468.15,True,41,2-Ethyl-4-methylhexan-1-ol
greedy_gp,19,92,627,465.15,True,42,3-Methyldecane
greedy_gp,19,93,419,462.35,True,43,2-Methyldecane
greedy_gp,19,94,932,461.15,True,44,3-Ethylnonane
greedy_gp,19,95,360,461.15,True,45,4-Methyldecane
greedy_gp,19,96,635,459.15,True,46,5-Methyldecane
greedy_gp,19,97,922,457.15,True,47,4-Ethylnonane
greedy_gp,19,98,769,453.22759,True,48,4-Methyl-4-octanol
greedy_gp,19,99,914,456.46543,True,49,"4,4-Diethylheptane"
greedy_gp,19,100,864,479.15,False,49,6-Methyloctan-1-ol
greedy_gp,19,101,409,462.15,True,50,3-Methyl-3-octanol
greedy_gp,19,102,1221,463.15,True,51,"2,6,6-Trimethylnonane"
greedy_gp,19,103,1,455.15,True,52,"2,3-Butanediol"
greedy_gp,19,104,807,456.65,True,53,"meso-2,3-Butanediol"
greedy_gp,19,105,810,350.5,False,53,"(R,R)-2,3-butanediol"
greedy_gp,19,106,30,447.15,False,53,Pinacol
greedy_gp,19,107,477,480.15,False,53,Neopentyl glycol
greedy_gp,19,108,647,448.15,False,53,"2-Methylbutane-2,3-diol"
greedy_gp,19,109,298,467.15,True,54,Triisobutylamine
greedy_gp,19,110,621,465.15,True,55,"4,7-Dimethyloctan-4-ol"
greedy_gp,19,111,813,481.15,False,55,"3-Methyl-1,3-butanediol"
greedy_gp,19,112,916,472.15,True,56,"3,6-Dimethyl-3-ethyl-octane"
greedy_gp,19,113,587,357.15,False,56,Tris(2-methylallyl)amine
greedy_gp,19,114,1168,473.15,False,56,"3-Ethyl-3,4-dimethyloctane"
greedy_gp,19,115,1223,463.15,True,57,"2,5,5-Trimethylnonane"
greedy_gp,19,116,734,462.0,True,58,"1,10-Undecadiene"
greedy_gp,19,117,651,484.65,False,58,"3-Methylpentane-2,4-diol"
greedy_gp,19,118,267,473.15,False,58,"2-Methyl-1,3-butanediol"
greedy_gp,19,119,84,394.15,False,58,"N,N,N',N'-Tetramethylethylenediamine"
greedy_gp,19,120,1150,463.0,True,59,"2,5,8-Trimethylnonane"
greedy_gp,19,121,325,447.25,False,59,Decane
greedy_gp,19,122,650,484.15,False,59,Tetrahydrolavandulol
greedy_gp,19,123,1119,458.15,True,60,"3,4-Dimethylnonane"
greedy_gp,19,124,459,457.15,True,61,"3,7-Dimethylnonane"
greedy_gp,19,125,1096,453.15,True,62,"2,7-Dimethylnonane"
greedy_gp,19,126,1204,479.15,False,62,"3,3-Diethyl-2,2,4-trimethylpentane"
greedy_gp,19,127,696,455.44,True,63,Undec-4-ene
greedy_gp,19,128,1021,466.15,True,64,(E)-4-Undecene
greedy_gp,19,129,699,465.45,True,65,5-Undecene
greedy_gp,19,130,935,469.15,True,66,"3-Ethyl-2,7-dimethyloctane"
greedy_gp,19,131,1138,463.15,True,67,"4-Ethyl-2,6-dimethyloctane"
greedy_gp,19,132,919,473.15,False,67,"3,4,7-Trimethylnonane"
greedy_gp,19,133,1137,470.15,True,68,"3-Ethyl-2,6-dimethyloctane"
greedy_gp,19,134,1115,462.15,True,69,"3,3-Diethyl-2,2-dimethylpentane"
greedy_gp,19,135,1222,457.75,True,70,"2,6-Dimethyl-4-propylheptane"
greedy_gp,19,136,677,460.65,True,71,"2,2,4,4,6-Pentamethylheptane"
greedy_gp,19,137,276,447.15,False,71,1-Decyne
greedy_gp,19,138,1116,467.15,True,72,"2,2,3,3,4,4-Hexamethylpentane"
greedy_gp,19,139,1220,463.15,True,73,"2,5-Dimethyl-4-propylheptane"
greedy_gp,19,140,523,459.00627,True,74,"2,2,7,7-Tetramethyloctane"
greedy_gp,19,141,438,451.15,False,74,"2,2,4,6,6-Pentamethylheptane"
greedy_gp,19,142,563,351.65,False,74,n-Methyloctan-1-amine
greedy_gp,19,143,1240,459.15,True,75,"2,2,5,5,6-Pentamethylheptane"
greedy_gp,19,144,460,474.15,False,75,"2,2-Dimethyldecane"
greedy_gp,19,145,1166,459.9,True,76,"3,3-Diethylheptane"
greedy_gp,19,146,594,443.15,False,76,"2,6-Dimethyl-2-heptanol"
greedy_gp,19,147,139,469.65,True,77,"3-Butene-1,2-diol"
greedy_gp,19,148,140,373.65,False,77,Octamylamine
greedy_gp,19,149,1022,478.54,False,77,3-Octen-2-OL
greedy_gp,19,150,1236,466.15,True,78,"2,2,3,3,6-Pentamethylheptane"
prob_in_spec,19,1,551,388.65,False,0,"1,4-Pentadien-3-ol"
prob_in_spec,19,2,472,438.76616,False,0,"2,2,4-Trimethyl-1-pentanol"
prob_in_spec,19,3,388,357.15,False,0,3-Ethyl-1-pentene
prob_in_spec,19,4,1152,452.15,False,0,"3,4,6-Trimethyloctane"
prob_in_spec,19,5,443,437.15,False,0,5-Methylnonane
prob_in_spec,19,6,522,435.15,False,0,3-Hexyn-1-ol
prob_in_spec,19,7,341,408.15,False,0,"2,5-Dimethylheptane"
prob_in_spec,19,8,75,357.15,False,0,Diisopropylamine
prob_in_spec,19,9,1094,479.64,False,0,"Butene-1,4-diol"
prob_in_spec,19,10,731,353.7,False,0,"1,4-Hexadiyne"
prob_in_spec,19,11,1154,459.4,True,1,"2,4,5,7-Tetramethyloctane"
prob_in_spec,19,12,1160,460.15,True,2,"4-Ethyl-2,2-dimethyloctane"
prob_in_spec,19,13,1223,463.15,True,3,"2,5,5-Trimethylnonane"
prob_in_spec,19,14,1221,463.15,True,4,"2,6,6-Trimethylnonane"
prob_in_spec,19,15,1164,464.15,True,5,"2,2,4-Trimethylnonane"
prob_in_spec,19,16,935,469.15,True,6,"3-Ethyl-2,7-dimethyloctane"
prob_in_spec,19,17,919,473.15,False,6,"3,4,7-Trimethylnonane"
prob_in_spec,19,18,1137,470.15,True,7,"3-Ethyl-2,6-dimethyloctane"
prob_in_spec,19,19,499,473.15,False,7,"2,2,3-Trimethylnonane"
prob_in_spec,19,20,1112,470.15,True,8,"5,5-Dimethyldecane"
prob_in_spec,19,21,1138,463.15,True,9,"4-Ethyl-2,6-dimethyloctane"
prob_in_spec,19,22,1174,455.9,True,10,"2,2,6,6-Tetramethyloctane"
prob_in_spec,19,23,1220,463.15,True,11,"2,5-Dimethyl-4-propylheptane"
prob_in_spec,19,24,1243,467.15,True,12,"2,3-Dimethyl-4-propylheptane"
prob_in_spec,19,25,1187,464.15,True,13,4-Tert-butyloctane
prob_in_spec,19,26,1136,464.15,True,14,"4-Ethyl-2,4-dimethyloctane"
prob_in_spec,19,27,1218,462.15,True,15,"2,4-Dimethyl-4-propylheptane"
prob_in_spec,19,28,1150,463.0,True,16,"2,5,8-Trimethylnonane"
prob_in_spec,19,29,1230,469.15,True,17,"3,3-Dimethyl-4-propylheptane"
prob_in_spec,19,30,1222,457.75,True,18,"2,6-Dimethyl-4-propylheptane"
prob_in_spec,19,31,1226,462.0,True,19,2-Methyl-5-propyloctane
prob_in_spec,19,32,1166,459.9,True,20,"3,3-Diethylheptane"
prob_in_spec,19,33,914,456.46543,True,21,"4,4-Diethylheptane"
prob_in_spec,19,34,924,471.15,True,22,"4,6-Dimethyldecane"
prob_in_spec,19,35,912,470.15,True,23,5-Propylnonane
prob_in_spec,19,36,795,462.9,True,24,"3,3,6,6-Tetramethyloctane"
prob_in_spec,19,37,1236,466.15,True,25,"2,2,3,3,6-Pentamethylheptane"
prob_in_spec,19,38,932,461.15,True,26,3-Ethylnonane
prob_in_spec,19,39,1240,459.15,True,27,"2,2,5,5,6-Pentamethylheptane"
prob_in_spec,19,40,1105,468.15,True,28,"2,3,4,5,6-Pentamethylheptane"
prob_in_spec,19,41,627,465.15,True,29,3-Methyldecane
prob_in_spec,19,42,360,461.15,True,30,4-Methyldecane
prob_in_spec,19,43,302,469.05,True,31,Undecane
prob_in_spec,19,44,419,462.35,True,32,2-Methyldecane
prob_in_spec,19,45,635,459.15,True,33,5-Methyldecane
prob_in_spec,19,46,1141,458.15,True,34,4-Tert-butyl-2-methylheptane
prob_in_spec,19,47,856,448.0,False,34,"2,3-Dimethylnonane"
prob_in_spec,19,48,922,457.15,True,35,4-Ethylnonane
prob_in_spec,19,49,1196,459.15,True,36,"3,4-Diethyl-3-methylhexane"
prob_in_spec,19,50,1208,459.15,True,37,"3,3-Diethyl-2-methylhexane"
prob_in_spec,19,51,278,465.85,True,38,1-Undecene
prob_in_spec,19,52,1206,462.15,True,39,"3,3-Diethyl-2,4-dimethylpentane"
prob_in_spec,19,53,1115,462.15,True,40,"3,3-Diethyl-2,2-dimethylpentane"
prob_in_spec,19,54,1203,460.15,True,41,"2,3,3,4,4-Pentamethylhexane"
prob_in_spec,19,55,1245,469.15,True,42,"2,4,4,5,5-Pentamethylheptane"
prob_in_spec,19,56,696,455.44,True,43,Undec-4-ene
prob_in_spec,19,57,1021,466.15,True,44,(E)-4-Undecene
prob_in_spec,19,58,699,465.45,True,45,5-Undecene
prob_in_spec,19,59,825,463.85,True,46,2-Methyl-1-decene
prob_in_spec,19,60,1114,459.15,True,47,"3-Ethyl-2,2,3,4-tetramethylpentane"
prob_in_spec,19,61,734,462.0,True,48,"1,10-Undecadiene"
prob_in_spec,19,62,1227,457.15,True,49,"3,3,4,4-Tetramethylheptane"
prob_in_spec,19,63,1177,457.15,True,50,"2,2,3,3,4-Pentamethylhexane"
prob_in_spec,19,64,1146,458.15,True,51,"3,4,4,5-Tetramethylheptane"
prob_in_spec,19,65,1199,468.15,True,52,"2,2,3,3,5,5-Hexamethylhexane"
prob_in_spec,19,66,1116,467.15,True,53,"2,2,3,3,4,4-Hexamethylpentane"
prob_in_spec,19,67,1097,456.15,True,54,"2,8-Dimethylnonane"
prob_in_spec,19,68,523,459.00627,True,55,"2,2,7,7-Tetramethyloctane"
prob_in_spec,19,69,1229,469.15,True,56,"3,5-Dimethyl-4-propylheptane"
prob_in_spec,19,70,728,486.15,False,56,6-Dodecyne
prob_in_spec,19,71,712,471.09534,True,57,5-Undecyne
prob_in_spec,19,72,788,471.65,True,58,4-Undecyne
prob_in_spec,19,73,1156,471.15,True,59,5-Ethyl-5-methylnonane
prob_in_spec,19,74,787,473.15,False,59,3-Undecyne
prob_in_spec,19,75,921,470.15,True,60,"3-Methyl, 3,5-diethyl, heptane"
prob_in_spec,19,76,1158,472.15,True,61,"4,4-Dimethyldecane"
prob_in_spec,19,77,1096,453.15,True,62,"2,7-Dimethylnonane"
prob_in_spec,19,78,1183,457.0,True,63,"2,4,4,7-Tetramethyloctane"
prob_in_spec,19,79,1190,470.15,True,64,"3,5-Diethyloctane"
prob_in_spec,19,80,1179,454.15,True,65,"2,3,3,4,5-Pentamethylhexane"
prob_in_spec,19,81,1241,457.15,True,66,"2,2,5,5-Tetramethyloctane"
prob_in_spec,19,82,918,472.15,True,67,"3,4,5,6-Tetramethyloctane"
prob_in_spec,19,83,831,466.15,True,68,"4,5-Diethyloctane"
prob_in_spec,19,84,840,471.15,True,69,"2,5-Dimethyldecane"
prob_in_spec,19,85,1119,458.15,True,70,"3,4-Dimethylnonane"
prob_in_spec,19,86,459,457.15,True,71,"3,7-Dimethylnonane"
prob_in_spec,19,87,1228,471.15,True,72,"3,4-Dimethyl-4-propylheptane"
prob_in_spec,19,88,916,472.15,True,73,"3,6-Dimethyl-3-ethyl-octane"
prob_in_spec,19,89,830,472.15,True,74,4-Ethyl-5-methylnonane
prob_in_spec,19,90,1172,454.15,True,75,"3,3,4,5-Tetramethylheptane"
prob_in_spec,19,91,854,473.15,False,75,"2,4-Dimethyldecane"
prob_in_spec,19,92,732,471.15,True,76,"2,6-Dimethyldecane"
prob_in_spec,19,93,1188,455.15,True,77,3-Ethyl-6-methyloctane
prob_in_spec,19,94,925,472.15,True,78,"4,7-Dimethyldecane"
prob_in_spec,19,95,1237,459.15,True,79,"2,2,3,4,4-Pentamethylhexane"
prob_in_spec,19,96,1209,451.15,False,79,"3-Ethyl-2,4,4-trimethylhexane"
prob_in_spec,19,97,1132,454.15,True,80,"4-Ethyl-3,5-dimethylheptane"
prob_in_spec,19,98,1186,472.15,True,81,"3,4-Diethyloctane"
prob_in_spec,19,99,930,455.15,True,82,"3,3-Dimethylnonane"
prob_in_spec,19,100,1192,452.15,False,82,"3,5-Diethylheptane"
prob_in_spec,19,101,923,473.15,False,82,"3,5-Dimethyldecane"
prob_in_spec,19,102,47,480.15,False,82,Tributylamine
prob_in_spec,19,103,1109,471.15,True,83,"N,N-Diethylheptylamine"
prob_in_spec,19,104,940,488.15,False,83,"N,N-Dimethylnonylamine"
prob_in_spec,19,105,553,507.15,False,83,"N,N-Dimethyldecylamine"
prob_in_spec,19,106,298,467.15,True,84,Triisobutylamine
prob_in_spec,19,107,1171,452.8,False,84,"2,2,3,3-Tetramethylheptane"
prob_in_spec,19,108,1167,455.15,True,85,"3,3,4-Trimethyloctane"
prob_in_spec,19,109,556,472.15,True,86,3-Ethyloctan-3-ol
prob_in_spec,19,110,847,498.55,False,86,5-Ethyl-3-nonanol
prob_in_spec,19,111,769,453.22759,True,87,4-Methyl-4-octanol
prob_in_spec,19,112,409,462.15,True,88,3-Methyl-3-octanol
prob_in_spec,19,113,669,465.4,True,89,4-Methyl-2-propylpentan-1-ol
prob_in_spec,19,114,467,448.15,False,89,"2,6-Dimethyl-3-heptanol"
prob_in_spec,19,115,658,454.65,True,90,2-Methyl-3-octanol
prob_in_spec,19,116,625,466.65,True,91,1-Nonen-3-ol
prob_in_spec,19,117,864,479.15,False,91,6-Methyloctan-1-ol
prob_in_spec,19,118,221,467.9,True,92,3-Nonanol
prob_in_spec,19,119,412,465.65,True,93,4-Nonanol
prob_in_spec,19,120,8,467.85,True,94,1-Octanol
prob_in_spec,19,121,394,451.65,False,94,2-Octanol
prob_in_spec,19,122,972,449.65,False,94,(S)-(+)-2-Octanol
prob_in_spec,19,123,1022,478.54,False,94,3-Octen-2-OL
prob_in_spec,19,124,594,443.15,False,94,"2,6-Dimethyl-2-heptanol"
prob_in_spec,19,125,1108,447.15,False,94,"2,2-Dimethyl-4-heptanol"
prob_in_spec,19,126,1211,468.15,True,95,2-Ethyl-4-methylhexan-1-ol
prob_in_spec,19,127,981,453.15,True,96,3-Methyl-4-octanol
prob_in_spec,19,128,621,465.15,True,97,"4,7-Dimethyloctan-4-ol"
prob_in_spec,19,129,792,455.15,True,98,"2,4,6-Trimethyl-4-heptanol"
prob_in_spec,19,130,1070,448.15,False,98,2-Octen-4-ol
prob_in_spec,19,131,400,459.15,True,99,6-Methylhept-5-en-2-ol
prob_in_spec,19,132,410,481.65,False,99,"1,11-Dodecadiene"
prob_in_spec,19,133,533,452.15,False,99,4-Ethyl-4-heptanol
prob_in_spec,19,134,765,483.82,False,99,2-Octyn-1-ol
prob_in_spec,19,135,597,370.15,False,99,3-Octyn-1-ol
prob_in_spec,19,136,1168,473.15,False,99,"3-Ethyl-3,4-dimethyloctane"
prob_in_spec,19,137,1194,462.15,True,100,4-Isopropyl-4-heptanol
prob_in_spec,19,138,1169,473.15,False,100,"4,4-Diethyloctane"
prob_in_spec,19,139,1207,476.15,False,100,"3,3-Diethyl-2-methylheptane"
prob_in_spec,19,140,1159,478.0,False,100,"3,3-Diethyloctane"
prob_in_spec,19,141,710,467.14283,True,101,4-Propyl-4-heptanol
prob_in_spec,19,142,903,458.15,True,102,2-(Pentyloxy)ethanol
prob_in_spec,19,143,1217,477.15,False,102,4-Methyl-2-(2-methylpropyl)pentan-1-ol
prob_in_spec,19,144,460,474.15,False,102,"2,2-Dimethyldecane"
prob_in_spec,19,145,1135,476.15,False,102,"3,3-Dimethyldecane"
prob_in_spec,19,146,351,479.15,False,102,Isononyl alcohol
prob_in_spec,19,147,239,466.65,True,103,2-Nonanol
prob_in_spec,19,148,149,460.15,True,104,Diisoamylamine
prob_in_spec,19,149,458,452.15,False,104,"2,6-Dimethylnonane"
prob_in_spec,19,150,786,479.15,False,104,2-Undecyne
qlogei_target,19,1,551,388.65,False,0,"1,4-Pentadien-3-ol"
qlogei_target,19,2,472,438.76616,False,0,"2,2,4-Trimethyl-1-pentanol"
qlogei_target,19,3,388,357.15,False,0,3-Ethyl-1-pentene
qlogei_target,19,4,1152,452.15,False,0,"3,4,6-Trimethyloctane"
qlogei_target,19,5,443,437.15,False,0,5-Methylnonane
qlogei_target,19,6,522,435.15,False,0,3-Hexyn-1-ol
qlogei_target,19,7,341,408.15,False,0,"2,5-Dimethylheptane"
qlogei_target,19,8,75,357.15,False,0,Diisopropylamine
qlogei_target,19,9,1094,479.64,False,0,"Butene-1,4-diol"
qlogei_target,19,10,731,353.7,False,0,"1,4-Hexadiyne"
qlogei_target,19,11,1154,459.4,True,1,"2,4,5,7-Tetramethyloctane"
qlogei_target,19,12,468,452.15,False,1,"3,5-Dimethyl-4-heptanol"
qlogei_target,19,13,795,462.9,True,2,"3,3,6,6-Tetramethyloctane"
qlogei_target,19,14,915,476.0,False,2,"3,6-Diethyl-octane"
qlogei_target,19,15,379,466.15,True,3,"3,5,5-Trimethyl-1-hexanol"
qlogei_target,19,16,1141,458.15,True,4,4-Tert-butyl-2-methylheptane
qlogei_target,19,17,409,462.15,True,5,3-Methyl-3-octanol
qlogei_target,19,18,1183,457.0,True,6,"2,4,4,7-Tetramethyloctane"
qlogei_target,19,19,974,447.15,False,6,(S)-1-Octen-3-ol
qlogei_target,19,20,1058,386.36,False,6,5-Methyl-2-heptene
qlogei_target,19,21,1223,463.15,True,7,"2,5,5-Trimethylnonane"
qlogei_target,19,22,499,473.15,False,7,"2,2,3-Trimethylnonane"
qlogei_target,19,23,467,448.15,False,7,"2,6-Dimethyl-3-heptanol"
qlogei_target,19,24,769,453.22759,True,8,4-Methyl-4-octanol
qlogei_target,19,25,854,473.15,False,8,"2,4-Dimethyldecane"
qlogei_target,19,26,1187,464.15,True,9,4-Tert-butyloctane
qlogei_target,19,27,1243,467.15,True,10,"2,3-Dimethyl-4-propylheptane"
qlogei_target,19,28,1218,462.15,True,11,"2,4-Dimethyl-4-propylheptane"
